date,final_aqi
2023-11-02,343.0769230769231
2023-11-03,340.0
2023-11-04,335.38461538461536
2023-11-05,338.46153846153845
2023-11-06,344.61538461538464
2023-11-07,336.9230769230769
2023-11-08,335.5621301775148
2023-11-09,314.61538461538464
2023-11-10,307.6923076923077
2023-11-11,334.61538461538464
2023-11-19,419.2
2023-11-20,426.0
2023-11-23,338.46153846153845
2023-11-24,354.61538461538464
2023-11-25,335.38461538461536
2023-11-26,310.7692307692308
2023-11-27,162.40506329113924
2023-11-28,236.66666666666669
2023-11-29,306.9230769230769
2023-11-30,320.0
2023-12-01,334.61538461538464
2023-12-02,324.61538461538464
2023-12-03,323.0769230769231
2023-12-04,337.6923076923077
2023-12-05,335.38461538461536
2023-12-07,311.53846153846155
2023-12-08,306.9230769230769
2023-12-09,320.0
2023-12-10,326.9230769230769
2023-12-11,173.33333333333334
2023-12-12,323.84615384615387
2023-12-14,317.6923076923077
2023-12-15,314.61538461538464
2023-12-16,300.0
2023-12-17,325.38461538461536
2023-12-18,328.46153846153845
2023-12-19,327.6923076923077
2023-12-20,326.15384615384613
2023-12-21,336.9230769230769
2023-12-22,340.7692307692308
2023-12-23,335.38461538461536
2023-12-24,343.0769230769231
2023-12-25,349.2307692307692
2023-12-26,341.53846153846155
2023-12-27,345.38461538461536
2023-12-28,349.2307692307692
2023-12-29,338.46153846153845
2023-12-30,322.3076923076923
2023-12-31,406.60377358490564
2024-01-01,370.7100591715976
2024-01-02,341.42011834319527
2024-01-03,203.33333333333334
2024-01-04,240.0
2024-01-05,326.9230769230769
2024-01-06,323.84615384615387
2024-01-07,321.53846153846155
2024-01-08,324.61538461538464
2024-01-09,338.46153846153845
2024-01-10,276.6666666666667
2024-01-11,336.9230769230769
2024-01-12,336.15384615384613
2024-01-13,343.0769230769231
2024-01-14,338.46153846153845
2024-01-15,216.66666666666666
2024-01-16,310.0
2024-01-17,320.0
2024-01-18,329.2307692307692
2024-01-19,347.6923076923077
2024-01-20,315.38461538461536
2024-01-21,324.61538461538464
2024-01-22,137.34177215189874
2024-01-23,149.873417721519
2024-01-24,300.7692307692308
2024-01-25,310.0
2024-01-26,313.84615384615387
2024-01-27,368.46153846153845
2024-01-28,260.0
2024-01-29,327.6923076923077
2024-01-30,341.42011834319527
2024-01-31,162.40506329113924
2024-02-01,162.40506329113924
2024-02-03,137.34177215189874
2024-02-04,162.40506329113924
2024-02-05,342.3076923076923
2024-02-06,333.84615384615387
2024-02-07,309.2307692307692
2024-02-08,315.38461538461536
2024-02-09,323.0769230769231
2024-02-10,319.2307692307692
2024-02-11,327.6923076923077
2024-02-12,332.3076923076923
2024-02-13,324.61538461538464
2024-02-14,334.61538461538464
2024-02-15,333.0769230769231
2024-02-16,344.61538461538464
2024-02-17,356.9230769230769
2024-02-18,322.3076923076923
2024-02-19,263.3333333333333
2024-02-20,149.873417721519
2024-02-21,162.40506329113924
2024-02-22,162.13410879233663
2024-02-23,161.86315429353405
2024-02-25,141.0
2024-02-26,191.0
2024-02-27,143.0
2024-02-28,139.0
2024-02-29,226.0
2024-03-01,139.0
2024-03-02,70.0
2024-03-03,48.0
2024-03-04,55.0
2024-03-05,99.0
2024-03-06,109.0
2024-03-07,92.0
2024-03-08,109.0
2024-03-09,119.0
2024-03-10,109.0
2024-03-11,114.0
2024-03-12,96.0
2024-03-13,76.0
2024-03-14,103.0
2024-03-15,129.0
2024-03-16,139.0
2024-03-17,113.0
2024-03-18,98.0
2024-03-19,136.0
2024-03-20,117.0
2024-03-21,130.0
2024-03-22,168.0
2024-03-23,108.0
2024-03-24,75.0
2024-03-25,73.0
2024-03-26,68.0
2024-03-27,88.0
2024-03-28,85.0
2024-03-29,101.0
2024-03-30,110.0
2024-03-31,99.0
2024-04-01,122.0
2024-04-02,167.0
2024-04-03,118.0
2024-04-04,96.0
2024-04-05,106.0
2024-04-06,115.0
2024-04-07,91.0
2024-04-08,95.0
2024-04-09,106.0
2024-04-10,95.0
2024-04-11,92.0
2024-04-12,86.0
2024-04-13,73.0
2024-04-14,76.0
2024-04-15,100.0
2024-04-16,138.0
2024-04-17,115.0
2024-04-18,117.0
2024-04-19,146.68970236058843
2024-04-20,121.0
2024-04-21,81.0
2024-04-22,74.0
2024-04-23,92.0
2024-04-24,116.0
2024-04-25,110.0
2024-04-26,99.0
2024-04-27,107.0
2024-04-28,140.0
2024-04-29,136.0
2024-04-30,332.3076923076923
2024-05-01,322.3076923076923
2024-05-02,305.38461538461536
2024-05-03,142.89633937735204
2024-05-04,100.0
2024-05-05,85.0
2024-05-06,71.0
2024-05-07,82.0
2024-05-08,88.0
2024-05-09,74.0
2024-05-10,74.0
2024-05-11,81.0
2024-05-12,81.0
2024-05-13,101.0
2024-05-14,161.0
2024-05-15,123.0
2024-05-16,115.0
2024-05-17,92.0
2024-05-18,106.0
2024-05-19,92.0
2024-05-20,73.0
2024-05-21,93.0
2024-05-22,92.0
2024-05-23,82.0
2024-05-24,80.0
2024-05-25,79.0
2024-05-26,92.0
2024-05-27,128.0
2024-05-28,92.0
2024-05-29,83.0
2024-05-30,83.0
2024-05-31,68.0
2024-06-01,58.0
2024-06-02,71.0
2024-06-03,73.0
2024-06-04,69.0
2024-06-05,63.0
2024-06-06,55.0
2024-06-07,59.0
2024-06-08,57.0
2024-06-09,62.0
2024-06-10,51.0
2024-06-11,55.0
2024-06-12,52.0
2024-06-13,36.0
2024-06-14,38.0
2024-06-15,37.0
2024-06-16,46.0
2024-06-17,45.0
2024-06-18,47.0
2024-06-19,42.0
2024-06-20,48.0
2024-06-21,52.0
2024-06-22,51.0
2024-06-23,49.0
2024-06-24,38.0
2024-06-25,38.0
2024-06-26,43.0
2024-06-27,33.0
2024-06-28,49.0
2024-06-29,41.0
2024-06-30,48.0
2024-07-01,50.0
2024-07-02,54.0
2024-07-03,51.0
2024-07-04,48.0
2024-07-05,49.0
2024-07-06,51.0
2024-07-07,60.0
2024-07-08,40.0
2024-07-09,28.0
2024-07-10,31.0
2024-07-11,34.0
2024-07-12,41.0
2024-07-13,33.0
2024-07-14,49.0
2024-07-15,51.0
2024-07-16,47.0
2024-07-17,31.0
2024-07-18,27.0
2024-07-19,28.0
2024-07-20,26.0
2024-07-21,26.0
2024-07-22,29.0
2024-07-23,38.0
2024-07-24,43.0
2024-07-25,34.0
2024-07-26,38.0
2024-07-27,36.0
2024-07-28,53.0
2024-07-29,39.0
2024-07-30,43.0
2024-07-31,33.0
2024-08-01,34.0
2024-08-02,25.0
2024-08-03,28.0
2024-08-04,28.0
2024-08-05,30.0
2024-08-06,28.0
2024-08-07,34.0
2024-08-08,38.0
2024-08-09,32.0
2024-08-10,28.0
2024-08-11,29.0
2024-08-12,35.0
2024-08-13,38.0
2024-08-14,44.0
2024-08-15,37.0
